timeScraped,playersOnline
1639308214.7724302,4
1639308244.7398906,4
1639308274.896454,5
1639308304.8499565,5
1639308334.8211339,5
1639308364.964436,5
1639308395.0192144,5
1639308424.990423,5
1639308455.070027,5
1639308485.1306555,5
1639308514.986612,5
1639308545.099588,5
1639308575.1615014,5
1639308605.2537081,5
1639308635.211373,5
1639308665.267072,5
1639308695.2404044,5
1639308725.1827276,5
1639308755.3624759,5
1639308785.4425294,5
1639308816.0632172,5
1639308846.145352,3
1639308876.1185808,3
1639308906.1933722,3
1639308936.1583533,3
1639308966.2386525,3
1639308996.3040838,3
1639309026.3193228,3
1639309056.298399,3
1639309086.377378,3
1639309116.2693684,3
1639309146.442292,3
1639309176.476133,4
1639309206.3193717,4
1639309236.3922248,4
1639309266.3762534,4
1639309296.4270148,4
1639309326.5031118,3
1639309356.5719392,3
1639309386.5663526,3
1639309417.0803103,2
1639309447.1600149,1
1639309477.131467,1
1639309507.0819626,2
1639309537.2525938,1
1639309567.1311262,2
1639309597.2093294,2
1639309627.1770492,2
1639309657.268918,2
1639309687.3471148,2
1639309717.3053098,2
1639309747.273084,2
1639309777.4591186,2
1639309807.5320308,1
1639309837.5058963,1
1639309867.565224,1
1639309897.535362,1
1639309927.6122894,1
1639309957.59605,1
1639309987.6933575,1
1639310017.5547774,1
1639310048.505311,1
1639310078.5865264,1
1639310108.5382473,1
1639310138.6022441,2
1639310168.6622105,2
1639310198.5175724,2
1639310228.6927078,2
1639310258.7423506,3
1639310288.8051465,3
1639310318.7553203,4
1639310348.7555573,4
1639310440.3221145,1
1639310470.0540755,2
1639310499.9136446,3
1639310529.9901392,3
1639310559.9704456,3
1639310590.0543742,3
1639310620.1171105,4
1639310650.661373,4
1639310680.741322,4
1639310710.7072902,4
1639310740.8013124,4
1639310770.7698948,4
1639310800.8603988,4
1639310830.9642055,5
1639310860.830187,6
1639310890.8494413,6
1639310921.0675027,6
1639310950.9112284,6
1639310981.0957592,6
1639311010.9583483,6
1639311041.1469245,6
1639311071.0662146,6
1639311101.0472026,6
1639311131.1391404,6
1639311161.209041,6
1639311191.2823894,6
1639311221.3166754,7
1639311251.9992647,7
1639311282.033116,9
1639311312.1380568,8
1639311341.9969544,7
1639311372.0124228,6
1639311402.1995218,5
1639311432.2771661,5
1639311462.2459254,5
1639311492.325947,5
1639311522.1825337,5
1639311552.3850076,5
1639311582.3728993,5
1639311612.3376698,5
1639311642.3101296,5
1639311672.4973354,5
1639311702.467061,5
1639311732.5104263,5
1639311762.4835324,5
1639311792.559719,5
1639311822.6401615,5
1639311853.044911,5
1639311883.2270844,5
1639311913.1329062,6
1639311943.3072662,6
1639311973.2613811,6
1639312003.372375,5
1639312033.3224702,5
1639312063.382184,5
1639312093.3715923,5
1639312123.3560402,5
1639312153.526309,5
1639312183.385765,5
1639312213.4397204,6
1639312243.4136841,6
1639312273.5907469,6
1639312303.543922,6
1639312333.52497,5
1639312363.7147405,5
1639312393.7908294,5
1639312423.8272722,5
1639312454.2136273,5
1639312484.244291,6
1639312514.2410367,6
1639312544.306559,6
1639312574.3500278,6
1639312604.2120256,6
1639312634.398065,6
1639312664.3551488,8
1639312694.4418032,7
1639312724.3506215,7
1639312754.6933882,7
1639312784.4566817,7
1639312814.5725276,7
1639312844.568298,7
1639312874.5225956,7
1639312904.524953,7
1639312934.9136686,8
1639312964.5518603,8
1639312994.6296053,8
1639313024.743705,8
1639313055.4888518,8
1639313085.6603255,8
1639313115.690528,8
1639313145.6966443,8
1639313175.7391438,8
1639313205.7933307,9
1639313235.6625433,10
1639313265.851035,10
1639313295.816692,10
1639313325.8815267,10
1639313355.8386636,10
1639313385.8371897,10
1639313415.893227,10
1639313445.9703767,10
1639313476.0061376,10
1639313506.116179,10
1639313536.1795297,11
1639313566.192884,10
1639313596.0190449,11
1639313626.5069315,11
1639313657.0020554,11
1639313687.0635178,11
1639313717.0952847,11
1639313746.9552217,11
1639313777.053392,11
1639313807.0480602,11
1639313837.4731307,10
1639313867.2362628,10
1639313897.3031726,11
1639313927.1415727,11
1639313957.2676902,11
1639313987.350164,10
1639314017.3178992,10
1639314047.3920002,9
1639314077.3293216,10
1639314107.487214,10
1639314137.3785462,11
1639314167.5500524,10
1639314197.501927,10
1639314227.5830886,10
1639314258.016276,9
1639314287.890168,9
1639314317.9875166,9
1639314348.095617,9
1639314378.0965784,9
1639314408.3792129,10
1639314438.2073708,11
1639314468.1572711,11
1639314498.2203412,11
1639314528.0800881,11
1639314558.2518115,11
1639314588.3121848,11
1639314618.3142824,11
1639314648.2856889,11
1639314678.439334,11
1639314708.4278207,8
1639314738.423434,10
1639314768.3685818,10
1639314798.5175445,10
1639314828.5623178,7
1639314858.8608837,10
1639314889.0044446,11
1639314918.8494203,12
1639314949.0617867,12
1639314979.0459373,12
1639315009.0004683,11
1639315039.1622608,11
1639315069.143802,11
1639315099.1604288,11
1639315129.2660363,11
1639315159.2377481,11
1639315189.317137,11
1639315219.3724074,11
1639315249.347796,11
1639315279.3345296,11
1639315309.3067617,11
1639315339.4106212,11
1639315369.4440753,11
1639315399.5213883,11
1639315429.3754818,12
1639315459.6150944,12
1639315489.715154,12
1639315519.80849,12
1639315549.694562,12
1639315579.777896,11
1639315609.8445542,11
1639315639.9462519,12
1639315669.7918694,12
1639315699.9006915,13
1639315729.9929943,12
1639315760.0244281,10
1639315790.0405622,11
1639315820.1536853,11
1639315850.1691115,11
1639315880.1120722,10
1639315910.0667164,9
1639315940.1728034,9
1639315970.32428,10
1639316000.296709,10
1639316030.2781854,10
1639316060.3280528,10
1639316090.9771926,10
1639316120.9335887,10
1639316151.0009077,10
1639316181.0010166,10
1639316210.9849365,10
1639316241.0496957,9
1639316271.093503,9
1639316301.1592278,9
1639316331.2338662,9
1639316361.1095974,9
1639316391.2627132,8
1639316421.2657654,9
1639316451.2942991,9
1639316481.295935,10
1639316511.3368316,10
1639316541.3423166,11
1639316571.5524516,11
1639316601.4604053,11
1639316631.5490224,11
1639316661.5954127,11
1639316692.5307672,11
1639316722.5968692,11
1639316752.5967965,11
1639316782.622867,11
1639316812.6560793,10
1639316842.6399996,11
1639316872.7065573,12
1639316902.7382812,12
1639316932.7558582,12
1639316962.7182736,12
1639316992.8913982,12
1639317022.831875,13
1639317052.925844,12
1639317082.7795703,12
1639317112.9701753,12
1639317143.0468936,11
1639317173.029907,11
1639317202.905734,10
1639317233.0673018,10
1639317263.0818233,10
1639317293.7281785,10
1639317323.6616125,9
1639317353.6952913,9
1639317383.7982605,9
1639317413.6429791,8
1639317443.8142316,8
1639317473.8636906,7
1639317503.8417869,7
1639317533.8156698,7
1639317564.0079417,6
1639317593.816988,7
1639317623.8587408,6
1639317653.9505603,7
1639317683.9602807,7
1639317714.0137262,7
1639317744.0804024,7
1639317774.1378078,7
1639317804.1094127,5
1639317834.189581,5
1639317864.0681615,5
1639317894.685261,5
1639317924.7460554,5
1639317954.8281324,6
1639317984.7532578,6
1639318014.7675853,6
1639318044.8383453,6
1639318074.8751721,7
1639318104.8593447,6
1639318134.9390488,6
1639318165.049428,6
1639318195.0484662,6
1639318224.9981143,6
1639318255.1445398,7
1639318285.168026,7
1639318315.1598706,7
1639318345.1924534,7
1639318375.1901643,7
1639318405.1702082,8
1639318435.3144193,8
1639318465.547795,8
1639318496.2804308,8
1639318526.2770562,9
1639318556.247684,9
1639318586.3445766,9
1639318616.4101357,9
1639318646.4053879,9
1639318676.3604534,9
1639318706.5628035,9
1639318736.544269,9
1639318766.4505208,8
1639318796.5338638,8
1639318826.7007077,7
1639318856.656241,8
1639318886.7305613,8
1639318916.7053916,8
1639318946.811522,8
1639318976.7885084,8
1639319006.856579,8
1639319036.827221,8
1639319066.9409654,8
1639319097.6829908,8
1639319127.532421,8
1639319157.715832,8
1639319187.6123261,7
1639319217.763983,6
1639319247.8305027,6
1639319277.8119426,6
1639319307.7973988,6
1639319337.7677233,6
1639319367.9414382,7
1639319397.9208033,7
1639319428.0041113,7
1639319458.019211,7
1639319487.9883554,7
1639319517.9531524,7
1639319548.0637462,7
1639319578.0971878,9
1639319608.234022,9
1639319638.0837734,9
1639319668.1644855,9
1639319698.5648062,9
1639319728.7036653,8
1639319758.6788895,8
1639319788.8194318,6
1639319818.851785,8
1639319848.86145,8
1639319878.804208,8
1639319908.9125278,8
1639319939.0047054,8
1639319969.0045762,8
1639319999.0860705,8
1639320029.0691314,8
1639320059.1272142,7
1639320089.1740537,8
1639320119.1446242,8
1639320149.0970626,8
1639320179.1974356,8
1639320209.2878668,8
1639320239.1565073,7
1639320269.2535377,6
1639320299.837903,7
1639320329.6921828,8
1639320359.8687615,9
1639320389.9614744,9
1639320419.9110618,9
1639320449.9712322,9
1639320479.8502805,9
1639320510.0132732,9
1639320539.9571757,8
1639320570.1316168,5
1639320600.1059666,5
1639320630.1159666,7
1639320660.2539377,7
1639320690.2403824,7
1639320720.2874165,5
1639320750.27067,6
1639320780.364107,5
1639320810.3501344,6
1639320840.2300913,5
1639320870.3204308,5
1639320900.9371138,5
1639320931.0220408,5
1639320961.1357267,6
1639320991.2301006,5
1639321021.1136837,5
1639321051.199835,5
1639321081.1463835,5
1639321111.1385028,5
1639321141.2287838,5
1639321171.3347263,5
1639321201.2889428,5
1639321231.2881012,5
1639321261.3655198,5
1639321291.333296,5
1639321321.410951,5
1639321351.5049882,5
1639321381.3816013,5
1639321411.4620423,5
1639321441.5259554,3
1639321471.6013813,2
1639321502.2392344,2
1639321532.4769826,2
1639321562.4467967,2
1639321592.523878,3
1639321622.399428,3
1639321652.587911,2
1639321682.5555868,3
1639321712.598675,3
1639321742.581761,2
1639321772.6273267,3
1639321802.568407,4
1639321832.727183,4
1639321862.7465558,5
1639321892.8141088,5
1639321922.8472035,5
1639321952.819051,5
1639321982.8029377,5
1639322012.774246,5
1639322042.8501909,5
1639322072.939922,4
1639322103.5074563,5
1639322133.552673,5
1639322163.5968547,4
1639322193.7882028,4
1639322223.6629388,4
1639322253.700144,4
1639322283.78788,4
1639322313.7890074,5
1639322343.8872454,5
1639322373.720887,5
1639322403.8380458,5
1639322433.8300364,6
1639322463.9598439,6
1639322493.9287322,6
1639322524.0184822,6
1639322554.0249648,5
1639322583.9477606,5
1639322614.1282535,6
1639322644.0146942,6
1639322674.1948774,6
1639322704.6147966,6
1639322734.7030566,7
1639322764.6930737,7
1639322794.7911434,7
1639322824.7549665,7
1639322854.7102354,7
1639322884.8009138,7
1639322914.8795059,8
1639322944.8672228,7
1639322974.9298732,7
1639323005.0028987,8
1639323035.034084,8
1639323064.993578,7
1639323095.0682335,7
1639323125.0334265,7
1639323155.1901574,7
1639323185.0552642,7
1639323215.1283858,7
1639323245.0962577,7
1639323275.2860343,7
1639323305.8237736,7
1639323335.7247622,8
1639323365.880444,7
1639323395.8515997,8
1639323425.9491208,7
1639323455.9612386,7
1639323486.0381522,5
1639323515.8938034,5
1639323546.0689135,4
1639323576.0710473,5
1639323606.089713,5
1639323636.1490545,5
1639323666.4238615,5
1639323696.0681033,5
1639323726.2725298,5
1639323756.2386158,5
1639323786.3461597,5
1639323816.2109663,5
1639323846.379128,6
1639323876.3499627,6
1639323906.7250812,6
1639323936.8202236,6
1639323966.9888089,6
1639323996.925407,7
1639324026.8492148,7
1639324057.059784,8
1639324087.096205,8
1639324117.1027513,8
1639324147.1440654,7
1639324177.0719318,7
1639324207.0498483,8
1639324237.1428776,9
1639324267.2220829,7
1639324297.2729418,8
1639324327.3300624,8
1639324357.2999096,7
1639324387.4003735,8
1639324417.3158295,9
1639324447.3961873,9
1639324477.346347,9
1639324508.2085347,9
1639324538.068303,9
1639324568.2520757,9
1639324598.1003633,9
1639324628.3162122,9
1639324658.3003774,8
1639324688.3344705,7
1639324718.4290493,8
1639324748.40275,9
1639324778.4148319,9
1639324808.4470131,8
1639324958.5860963,4
1639324988.6687515,6
1639325018.6493533,6
1639325048.7259827,6
1639325078.7860894,6
1639325109.5716574,7
1639325139.6462662,7
1639325169.6121655,7
1639325199.503748,7
1639325229.6969676,7
1639325259.6591125,7
1639325289.615381,6
1639325319.7224603,6
1639325349.8151352,6
1639325379.7714384,6
1639325409.810031,6
1639325439.7729461,6
1639325469.9418883,6
1639325499.885526,6
1639325529.8362322,6
1639325559.9736547,6
1639325589.910869,6
1639325620.069265,5
1639325650.0198777,5
1639325680.1439862,6
1639325710.7417035,7
1639325740.7917793,7
1639325770.7379777,7
1639325800.813596,6
1639325830.7886367,7
1639325860.7220376,8
1639325890.7375793,7
1639325920.880063,7
1639325951.0055625,7
1639325980.8650525,7
1639326010.8633702,7
1639326041.0015814,7
1639326070.9712725,7
1639326101.1292074,8
1639326131.188628,8
1639326161.1449819,8
1639326191.2077858,7
1639326221.1732116,8
1639326251.1894739,9
1639326281.3472767,8
1639326311.6636097,8
1639326341.6292744,7
1639326371.8011515,8
1639326401.8761926,8
1639326431.8973079,8
1639326461.7434545,9
1639326491.8132317,8
1639326521.8483768,9
1639326552.0187287,9
1639326581.8854263,8
1639326611.9275782,8
1639326642.097091,8
1639326672.0692866,8
1639326702.0501113,8
1639326732.1569645,9
1639326762.0817268,9
1639326792.236055,9
1639326822.285464,8
1639326852.245614,8
1639326882.2563558,10
1639326912.9539852,9
1639326942.9401388,9
1639326973.0187242,9
1639327002.9594011,8
1639327033.113226,9
1639327063.157417,9
1639327093.132435,8
1639327123.0814807,7
1639327153.271854,7
1639327183.3193297,8
1639327213.251671,8
1639327243.314924,8
1639327273.365543,8
1639327303.3293488,8
1639327333.4442012,7
1639327363.4121943,8
1639327393.493692,8
1639327423.4659724,7
1639327453.585381,8
1639327483.5716875,9
1639327514.0533035,10
1639327544.110219,10
1639327574.1931262,10
1639327604.1981359,10
1639327634.157184,10
1639327664.1101363,10
1639327694.2675202,10
1639327724.1912386,10
1639327754.3473542,10
1639327784.3189132,9
1639327814.3992743,9
1639327844.3343096,9
1639327874.3033822,9
1639327904.4855297,9
1639327934.5188959,9
1639327964.5349152,11
1639327994.4429057,11
1639328024.4709458,12
1639328054.472812,12
1639328084.5667105,13
1639328115.3302958,14
1639328145.3504374,13
1639328175.3802798,14
1639328205.3639193,13
1639328235.5484204,14
1639328265.5709827,14
1639328295.555321,13
1639328325.5360415,12
1639328355.5021908,14
1639328385.5832572,13
1639328415.705465,12
1639328445.7886126,13
1639328475.7689533,13
1639328505.8528101,13
1639328535.787667,14
1639328565.7554946,14
1639328595.8194084,14
1639328625.985389,14
1639328655.8305836,13
1639328685.9285815,13
1639328716.7869422,12
1639328746.803526,11
1639328776.7687645,11
1639328806.7097838,11
1639328836.9126513,11
1639328866.9112031,13
1639328896.8929236,13
1639328926.892797,14
1639328956.9440482,13
1639328986.8778052,14
1639329017.0724277,14
1639329047.055115,13
1639329077.04199,13
1639329107.1588821,13
1639329137.04234,13
1639329167.1107123,12
1639329197.1962614,12
1639329227.2717464,12
1639329257.3321927,11
1639329287.1769316,10
1639329318.0111344,11
1639329348.0965855,11
1639329378.128669,11
1639329408.1018662,11
1639329438.2059464,12
1639329468.1730988,10
1639329498.205976,10
1639329528.2860513,10
1639329558.290695,10
1639329588.1420112,10
1639329618.223077,10
1639329648.397214,10
1639329678.3630884,10
1639329708.439322,10
1639329738.4092023,10
1639329768.3673892,10
1639329798.4383473,10
1639329828.537218,10
1639329858.6104093,10
1639329888.4715855,10
1639329919.2063036,10
1639329949.1776845,10
1639329979.274391,10
1639330009.2724535,10
1639330039.2389717,10
1639330069.2376814,10
1639330099.2403982,9
1639330129.3296947,9
1639330159.377301,9
1639330189.3472753,9
1639330219.330163,9
1639330249.4252293,10
1639330279.4862497,8
1639330309.5704424,10
1639330339.6285625,9
1639330369.470937,9
1639330399.643634,9
1639330429.6185021,9
1639330459.675733,8
1639330489.756724,8
1639330520.1296353,9
1639330550.2997293,9
1639330580.3044589,9
1639330610.366556,9
1639330640.428775,9
1639330670.4099078,9
1639330700.491996,8
1639330730.3628058,9
1639330760.5217464,8
1639330790.5969014,11
1639330820.6464782,10
1639330850.50419,9
1639330880.597006,10
1639330910.676987,9
1639330940.6326005,11
1639330970.708151,11
1639331000.832472,11
1639331030.7247467,11
1639331060.737743,10
1639331090.8332114,10
1639331121.3630576,10
1639331151.3368416,9
1639331181.3810608,9
1639331211.3717952,9
1639331241.426105,8
1639331271.398491,8
1639331301.3622105,8
1639331331.5079606,9
1639331361.4558368,9
1639331391.5340965,8
1639331421.6024683,8
1639331451.553233,8
1639331481.6779764,8
1639331511.6796608,9
1639331541.7531133,8
1639331571.6456506,9
1639331601.7707562,9
1639331631.7521675,9
1639331661.7526999,10
1639331691.9434724,10
1639331721.9086123,9
1639331752.7566617,9
1639331782.6202066,9
1639331812.8035402,9
1639331842.8824413,9
1639331872.8300123,8
1639331902.8932252,8
1639331932.9713416,5
1639331962.9393387,5
1639331992.988434,5
1639332022.8624768,5
1639332053.0488002,4
1639332083.0364354,4
1639332113.0028605,4
1639332142.9754562,4
1639332173.1615045,3
1639332203.1122038,3
1639332233.079469,3
1639332263.2733934,3
1639332293.2371316,3
1639332323.2094877,3
1639332353.7253163,3
1639332383.803766,3
1639332413.8657923,2
1639332443.8190646,2
1639332473.892299,2
1639332503.8655002,2
1639332533.940667,2
1639332563.8189383,2
1639332594.0021815,2
1639332623.9761088,2
1639332654.0554967,3
1639332684.112084,3
1639332714.0855162,3
1639332744.1638901,2
1639332774.159763,2
1639332804.2046978,3
1639332834.3271685,2
1639332864.2384243,2
1639332894.2850888,2
1639332924.3770397,1
1639332954.7707133,1
1639332984.7412972,1
1639333014.7060747,1
1639333044.7698057,1
1639333074.8633742,1
1639333104.833156,1
1639333134.8955612,0
1639333164.8612216,0
1639333194.9590354,0
1639333224.9263952,0
1639333254.9863262,0
1639333285.0649776,0
1639333315.1295512,0
1639333345.0064695,0
1639333375.196259,0
1639333405.1581545,0
1639333435.236241,0
1639333465.2085304,0
1639333495.2847881,0
1639333525.254805,0
1639333555.7873416,0
1639333585.8492205,0
1639333616.1439278,0
1639333645.8950572,0
1639333675.9713833,0
1639333705.9433076,0
1639333735.915786,0
1639333766.0832279,0
1639333796.0530221,0
1639333826.1291935,0
1639333856.0949883,0
1639333886.0648696,0
1639333916.1430545,0
1639333946.2216504,0
1639333976.1947918,0
1639334006.2864945,0
1639334036.3651698,0
1639334066.331104,0
1639334096.411293,0
1639334126.3778894,0
1639334157.0033565,0
1639334187.0804546,0
1639334217.0549557,0
1639334247.1260633,0
1639334277.0949204,0
1639334307.0659015,0
1639334337.257172,0
1639334367.220315,0
1639334397.2999237,0
1639334427.2691545,0
1639334457.2351103,0
1639334487.304068,0
1639334517.4543962,0
1639334547.4284801,0
1639334577.3930573,0
1639334607.4865317,0
1639334637.585159,0
1639334667.5527709,0
1639334697.6131756,0
1639334727.4719083,0
1639334758.1172361,0
1639334788.0821893,0
1639334818.2525935,0
1639334848.1155245,0
1639334878.3037663,0
1639334908.2686074,0
1639334938.3501797,0
1639334968.428258,0
1639334998.3960915,0
1639335028.4770072,0
1639335058.3342972,0
1639335088.5209754,0
1639335118.4909546,0
1639335148.460019,0
1639335178.535379,0
1639335208.6133018,0
1639335238.5860033,0
1639335268.5552092,0
1639335298.7360845,0
1639335328.5981686,0
1639335359.448112,0
1639335389.626372,0
1639335419.596026,0
1639335449.573217,0
1639335479.517475,0
1639335509.6005197,0
1639335539.7723167,0
1639335569.739322,0
1639335599.7099533,0
1639335629.6766598,0
1639335659.860019,0
1639335689.8305576,0
1639335719.910479,0
1639335749.9878879,0
1639335779.8491404,0
1639335809.821046,0
1639335839.8976576,0
1639335870.086621,0
1639335900.049318,0
1639335930.1289773,0
1639335960.5391693,0
1639335990.724341,0
1639336020.695455,0
1639336050.7709868,0
1639336080.848776,0
1639336110.8165758,0
1639336140.7866883,0
1639336170.8617613,0
1639336200.9394813,0
1639336230.9147744,0
1639336260.987633,0
1639336291.0697904,0
1639336321.0385907,0
1639336351.001625,0
1639336381.0994709,0
1639336411.0656447,0
1639336441.0387347,0
1639336471.2248607,0
1639336501.0808802,0
1639336531.2728128,0
1639336562.0063655,0
1639336591.973518,0
1639336622.0380926,0
1639336652.1106691,0
1639336682.08351,0
1639336712.1630425,0
1639336742.12877,0
1639336772.0969784,0
1639336802.1913152,0
1639336832.158276,0
1639336862.132364,0
1639336892.3150818,0
1639336922.286969,0
1639336952.2538671,0
1639336982.336925,0
1639337012.410468,0
1639337042.4889228,0
1639337072.3507524,0
1639337102.5496638,0
1639337132.4117699,0
1639337162.9309912,0
1639337193.0079963,0
1639337222.9758642,0
1639337252.941723,0
1639337283.1272976,0
1639337313.2110393,0
1639337343.0694432,0
1639337373.2545748,0
1639337403.119229,0
1639337433.1750803,0
1639337463.146785,0
1639337493.3314183,0
1639337523.3039966,0
1639337553.3831887,0
1639337583.3491223,0
1639337613.4277968,0
1639337643.504774,0
1639337673.3662887,0
1639337703.53811,0
1639337733.5062048,0
1639337764.1159647,0
1639337794.082294,0
1639337824.1586618,0
1639337854.23629,0
1639337884.2085125,0
1639337914.1739273,0
1639337944.3630104,0
1639337974.3372989,0
1639338004.3059142,0
1639338034.4911864,0
1639338064.4583132,0
1639338094.425643,0
1639338124.5056553,0
1639338154.5800726,0
1639338184.4604409,0
1639338214.6487563,0
1639338244.6128395,0
1639338274.5830092,0
1639338304.7706172,0
1639338334.7377715,0
1639338365.147868,0
1639338395.1147916,0
1639338425.0865088,0
1639338455.2544122,0
1639338485.1327324,0
1639338515.303236,0
1639338545.2741685,0
1639338575.2381122,0
1639338605.4298818,0
1639338635.283332,0
1639338665.4762435,0
1639338695.4418871,0
1639338725.41303,0
1639338755.4922519,0
1639338785.4604406,0
1639338815.5374534,0
1639338845.6316297,0
1639338875.598903,0
1639338905.691933,0
1639338935.552386,0
1639338966.2851388,0
1639338996.4726474,0
1639339026.332346,0
1639339056.5205793,0
1639339086.4909828,0
1639339116.5663698,0
1639339146.5562248,0
1639339176.522672,0
1639339206.6030626,0
1639339236.6792886,0
1639339266.758368,0
1639339388.142974,0
1639339417.8957624,0
1639339447.9709344,0
1639339478.0511334,0
1639339508.0419273,0
1639339538.1139522,0
1639339568.648911,0
1639339598.6129956,0
1639339628.6740484,0
1639339658.6271894,0
1639339688.6040745,0
1639339718.6798437,0
1639339748.8516414,0
1639339778.804861,0
1639339808.8774676,0
1639339838.8471186,0
1639339868.8047867,0
1639339898.8633118,0
1639339928.847452,0
1639339959.0016356,0
1639339988.975245,0
1639340019.0497828,0
1639340049.021514,0
1639340079.0071423,0
1639340109.085472,0
1639340139.1571271,0
1639340169.4701986,0
1639340199.6453478,0
1639340229.6301227,0
1639340259.6778424,0
1639340289.7513251,0
1639340319.61292,0
1639340349.692353,0
1639340379.6582751,0
1639340409.84504,0
1639340439.8367088,0
1639340469.912864,0
1639340499.9569712,0
1639340529.942696,0
1639340560.0192664,0
1639340589.988033,0
1639340620.0789042,0
1639340650.0499942,0
1639340680.129129,0
1639340710.0952172,0
1639340740.1901996,0
1639340770.7064257,0
1639340800.7866437,0
1639340830.7513683,0
1639340860.8287864,0
1639340890.8009427,0
1639340920.8639576,0
1639340950.8380208,0
1639340980.9067113,0
1639341010.8817127,0
1639341040.8500068,0
1639341070.928916,0
1639341101.0024574,0
1639341130.9719863,0
1639341160.939068,0
1639341191.0230525,0
1639341221.1887424,0
1639341251.1606874,0
1639341281.222928,0
1639341311.1954434,0
1639341341.2694283,0
1639341371.781687,0
1639341401.7372346,0
1639341431.8187773,0
1639341461.7847536,0
1639341491.7520597,0
1639341521.9427388,0
1639341551.9072213,0
1639341581.9880373,0
1639341611.828654,0
1639341641.9069297,0
1639341671.9865925,0
1639341702.0709045,0
1639341732.049664,0
1639341762.1307962,0
1639341792.1010816,0
1639341822.1782646,0
1639341852.4718046,0
1639341882.224868,0
1639341912.1925223,0
1639341942.1617684,0
1639342030.9565578,0
1639342061.0317755,0
1639342090.928688,3
1639342121.0738041,6
1639342150.969665,6
1639342181.1292841,7
1639342211.1017785,7
1639342241.1286435,8
1639342271.2052655,8
1639342301.3286479,9
1639342331.2526221,9
1639342361.239448,8
1639342391.3190708,9
1639342421.5994952,9
1639342451.4647448,9
1639342481.4288661,8
1639342511.3938026,9
1639342541.3818378,11
1639342571.5844197,11
1639342602.018546,11
1639342631.988221,10
1639342662.1042933,10
1639342692.1894577,9
1639342722.1583698,9
1639342752.1784837,9
1639342782.1427119,9
1639342812.1264102,10
1639342842.2112992,10
1639342872.209926,10
1639342902.288672,9
1639342932.443039,9
1639342962.4431958,11
1639342992.311495,9
1639343022.5045607,9
1639343052.553364,10
1639343082.4289541,9
1639343112.5796561,10
1639343142.5797777,10
1639343172.6767616,10
1639343203.0487778,11
1639343233.1945524,11
1639343263.1458445,11
1639343293.1306074,11
1639343323.3328469,11
1639343353.313831,10
1639343383.410623,11
1639343413.2683277,11
1639343443.352032,9
1639343473.4740076,7
1639343503.4404583,8
1639343533.5369742,9
1639343563.4868913,9
1639343593.5786562,9
1639343623.678713,9
1639343653.5351648,9
1639343683.7206016,8
1639343713.7085092,9
1639343743.6565158,9
1639343773.8174365,9
1639343804.412537,9
1639343834.439466,9
1639343864.5193005,9
1639343894.3819072,9
1639343924.5656998,9
1639343954.646753,9
1639343984.6317868,9
1639344014.6326654,9
1639344044.6928015,9
1639344074.645868,8
1639344104.7535398,10
1639344134.723346,10
1639344164.7694802,10
1639344194.6949298,10
1639344224.8009772,11
1639344254.864065,12
1639344284.8081443,12
1639344314.8337903,12
1639344345.0360284,12
1639344374.9015799,12
1639344405.3080435,12
1639344435.5170574,11
1639344465.4249625,11
1639344495.536907,12
1639344525.541007,12
1639344555.527755,13
1639344585.53463,13
1639344615.6621954,12
1639344645.6469414,12
1639344675.6191273,12
1639344705.799301,12
1639344735.7532866,12
1639344768.0656102,12
1639344795.8822083,12
1639344825.8174932,12
1639344855.9118612,13
1639344885.975256,13
1639344915.8310523,13
1639344945.9135094,13
1639344976.0839863,13
1639345006.409073,12
1639345036.6344056,12
1639345066.5794628,11
1639345096.6293945,11
1639345126.5961294,11
1639345156.7542183,9
1639345186.6863606,10
1639345216.8674839,9
1639345246.8351202,8
1639345276.9026253,8
1639345306.862156,9
1639345336.9252338,9
1639345366.9395108,9
1639345396.9272277,9
1639345427.0053275,9
1639345456.958272,10
1639345486.9562638,11
1639345517.1277823,11
1639345547.1779907,12
1639345577.1326833,12
1639345607.9748302,12
1639345637.8979695,12
1639345668.0339854,12
1639345698.0231948,12
1639345728.0837336,12
1639345758.0356421,12
1639345787.9864643,11
1639345818.2092738,10
1639345848.17017,10
1639345878.2940857,10
1639345908.157404,10
1639345938.235183,10
1639345968.3203425,10
1639345998.2221484,10
1639346028.427065,9
1639346058.4241338,9
1639346088.507173,9
1639346118.4901304,9
1639346148.409931,9
1639346178.6017296,11
1639346209.0390031,9
1639346239.125654,8
1639346269.0950642,8
1639346299.1578517,5
1639346329.0790215,8
1639346359.2510107,8
1639346389.2250588,9
1639346419.2240193,8
1639346449.1899815,8
1639346479.3488786,8
1639346509.3861935,7
1639346539.3472974,7
1639346569.4226427,8
1639346599.3016853,8
1639346629.5178742,8
1639346659.4279737,7
1639346689.5546794,8
1639346719.5183856,8
1639346749.6118262,7
1639346779.5965185,7
1639346810.002001,7
1639346839.9756782,7
1639346870.048522,7
1639346900.1461623,6
1639346930.0957468,7
1639346960.0854292,7
1639346990.2818756,7
1639347020.2519288,8
1639347050.1945603,8
1639347080.2199059,8
1639347110.3182194,8
1639347140.3927834,8
1639347170.3472233,8
1639347200.3171349,8
1639347230.5052783,7
1639347260.4883027,7
1639347290.595917,8
1639347320.454845,8
1639347350.4596689,10
1639347380.6160932,10
1639347411.2409916,10
1639347441.3377216,10
1639347471.4273477,10
1639347501.4425852,12
1639347531.3923438,10
1639347561.3630304,9
